spotifyId;name;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;speechiness;tempo;time_signature;valence;pname
5Z8Dj3LtbyCMiwE86rhg2f;"Marea (we’ve lost dancing)";0.0681;0.761;0.781;0.108;5;0.0607;-6.778;0.141;123.023;4;0.473;"House 2023"
5zuex7tbGFz0gSHlrMvQdu;"COULD BE WRONG";0.0213;0.891;0.77;0.00157;0;0.213;-8.391;0.123;129.004;4;0.855;"House 2023"
66HB3QjqHIl9VF4O7ojyEB;"Slow Down";0.0683;0.698;0.87;0.147;4;0.1;-5.278;0.039;127.937;4;0.398;"House 2023"
68Hb7cEAoENqIes52urp8Y;"Loud Tonight";0.000574;0.802;0.985;0.295;2;0.281;-4.64;0.0652;126.009;4;0.666;"House 2023"
68raS6F0ad2Iilql3yYeCt;"Drinkee - Vintage Culture & John Summit Remix";0.021;0.741;0.726;0.776;11;0.0776;-6.404;0.0462;124.009;4;0.37;"House 2023"
6f6BSEmjqw43GVwTrArNgU;"Devoted (feat. Byron Stingily)";0.0075;0.767;0.864;0.19;3;0.276;-5.903;0.0469;127.013;4;0.343;"House 2023"
6GomT970rCOkKAyyrwJeZi;"Move Your Body";0.0169;0.848;0.821;0.000403;2;0.0962;-5.408;0.0527;125.051;4;0.249;"House 2023"
6txvQu0zUbiqG24A8XMLnK;"Miracle Maker";0.00124;0.609;0.94;0.269;10;0.15;-6.097;0.0617;128.001;4;0.238;"House 2023"
6Z5rzJ6DefXJCzntIUYCWk;"So Much Love (feat. Lloyd Wade)";0.0335;0.803;0.807;0.00000276;5;0.12;-6.138;0.03;123.012;4;0.909;"House 2023"
6ZvLKwgPKlyZtDPkTWjPI7;"This Groove";0.00779;0.823;0.909;0.0407;1;0.126;-4.508;0.0635;124.025;4;0.787;"House 2023"
73Aj6vBOimEVHMMm67YmcU;"Don't Stop";0.0541;0.824;0.608;0.241;1;0.0747;-8.51;0.0541;127.028;4;0.48;"House 2023"
74nEGIzIefJhJ5qX7NeIAz;Beggin';0.156;0.817;0.67;0.168;8;0.111;-6.315;0.0545;125.972;4;0.712;"House 2023"
79R7npaft0OIZJAsXuwe2N;"Cherry Pie";0.0621;0.802;0.737;0.0697;1;0.0862;-9.078;0.0561;125.987;4;0.217;"House 2023"
7Fbx8mVJy36dsVq9IYTRXu;Sextacy;0.00439;0.809;0.953;0.312;1;0.312;-4.793;0.048;125.008;4;0.873;"House 2023"
7GpiRvevDAkR3lDH5AxNwT;"To Be Real";0.0013;0.685;0.95;0.598;2;0.037;-4.547;0.0722;129.99;4;0.683;"House 2023"
7IQYnbKrjET0nZbWxbpLpx;"You Are The One";0.0404;0.845;0.71;0.0191;0;0.114;-7.704;0.0495;125.015;4;0.636;"House 2023"
7J4zszAZxAyowZp7gNUIUI;"Bongo Cha Cha Cha";0.00664;0.817;0.974;0.255;5;0.0651;-5.703;0.0473;126.006;4;0.973;"House 2023"
7jURkEKDVEm9sHueqUX0ko;"Gimme That Bounce";0.0284;0.801;0.96;0.877;8;0.0985;-5.534;0.264;126.045;4;0.101;"House 2023"
7L6ZDYK13nVfc6j3QlKNJj;"This Is The Sound";0.0241;0.771;0.967;0.226;9;0.357;-4.65;0.124;125.999;4;0.46;"House 2023"
7nionv2ijjqUlg9m5iWPTc;"Feel My Needs";0.001;0.789;0.692;0.861;3;0.0505;-5.966;0.0475;121.998;4;0.774;"House 2023"
7pk1VW7qa7zBQDbqMWydUD;Middle;0.0112;0.737;0.976;0.43;11;0.298;-5.958;0.0561;127.009;4;0.692;"House 2023"
